0,1,2,3,4,5,6,7,8,9,10,11
4.298051537684117,6.052991755363809,5.480983294225109,7.142197834614738,4.397567385194593,2.1516792999925745,-0.22566458151202426,1.0706985841026064,1.8180386252579057,0.06567717363457877,3.3075538215543063,2.863118627134211
0.28311835060279733,1.4092777537568033,3.7559027761500827,3.254717864853743,2.594247403489911,1.1822782840761707,2.759726748809658,2.5954126215518865,4.081300673843097,7.775275215486555,6.134900360425794,6.0032205759322155
-2.1033199064771315,0.7849895269483521,2.8118554195843015,6.929211273452404,8.159442533452166,4.588304508300395,4.026210104111077,1.4492544415273096,3.251313875355896,1.587150723901856,0.06831050758540243,-1.418548414527217
0.8944058471339962,2.7400387170029212,2.2396465596794735,0.6629299416961558,0.55453086698886,6.289873018566037,6.460736018566477,3.2107915513751952,3.83923016855928,2.9152051357359197,4.499596618091714,2.76641816161133
4.943204839680736,1.738134293437113,4.369086356841081,3.1443066167854545,1.7616866767390111,0.6228523831877973,2.715774230770041,5.866767153350823,6.385961358966001,4.996912635005743,2.3955124517110478,-1.3800865386313375
6.065188293074721,0.8066990002000174,1.8499313028580833,2.227997914327591,2.45794097238847,5.6698444680030935,4.408238380450174,2.009263400609422,5.469560761088728,2.330549355464322,3.229130598628819,4.832826402179814
-0.16534059524198175,4.130357731547632,2.3704656616213335,2.952156056574542,2.7543389522685318,3.9762493162020345,0.6854824310699104,5.909019694960789,6.033315662577257,4.172231360574107,2.8969957004671554,2.223604505166873
2.141638589977445,3.3434238940186574,1.4797558145569465,1.6036825330642164,3.7025402559544,4.283454744237155,6.945923071247833,6.230891817508778,3.067393167118312,3.3860136193123185,3.6663697043258527,3.653341433381032
-0.017683839857091984,-0.28452010327340505,5.3753237319840315,6.1906162419295345,2.5289652562121083,4.365071586219239,3.9136330525495304,3.77602794816911,1.9088871983902242,2.6980674602941863,1.4746113110387438,2.9207813314276287
4.886768438474622,2.3838907017549773,1.92348519731815,3.8386987611259515,4.402125325515083,5.8955457551980555,2.352682740069378,1.333214009274239,0.14683500010462894,4.390173106108774,3.705347774075755,1.1190091938435023
4.152994112725372,1.302345955489966,3.0033300777998138,3.0153449833510853,4.65313961738834,3.6683477459215945,3.719577906618516,6.2566137759181135,2.8584603678159657,0.028594791927182013,4.4836889550930765,4.174502732811271
4.0136459035391185,6.103399820795719,3.866984634525264,2.8641323858914727,3.7020860137953795,1.367464685694087,4.463101847864657,1.9921289119638186,3.527196797964544,1.6951807410636202,4.151526675527452,3.5553490065078504
4.059748047116719,4.8821753192311945,4.472173042140103,2.2354691335484587,6.4569545811923,2.408500745841635,0.40254559170336407,3.300462849470079,3.3113729928860716,4.499071289269124,0.3904082124773737,1.8186191718741167
4.816042574408921,6.566777231382025,7.008525997771291,3.83014349318001,2.4299432833426833,4.698863033763277,4.698279565335038,2.0059158309572243,0.771359567268493,0.8013551401086387,-1.364976816145808,-0.5267462102606977
4.120817216822773,3.36420889672997,-0.02415753863976321,3.323798697288406,2.284958907233468,1.168952480319056,5.094317165592036,4.869245581603857,4.294888221847105,5.2331360098114486,2.4005201587825207,3.216710904946528
