0,1,2,3,4,5,6,7,8,9,10,11
2.1705834328322227,1.2061760057153865,1.1043919832759255,3.5431407816186082,7.230288297592043,4.697367000419309,4.813782924010802,2.99801545148773,4.600487821192977,4.787208979532039,0.0906398702328888,0.6097849128807411
2.2568272977950934,2.715700683958756,7.4421939657609935,5.16933466077061,4.567327744585039,3.4978460008860437,3.2503044444813187,5.257193013650365,2.02855708888724,-0.4859103286449957,-0.21443879844578384,2.100851742767417
3.973814887140577,2.2237924004173784,2.6074873237582334,1.053880912154905,3.220564936939091,2.7951755191897973,3.7905497627668936,0.5073724822377467,1.5204265470138725,2.053282810025985,4.895531325432747,5.613984274020448
2.2476542025891066,2.019275406499185,2.3905374886922623,5.898718176731907,3.031788547053586,1.8225617462668924,4.752151301354284,1.8506891365315101,2.978520169804931,1.8879973405192108,5.23859129875519,5.465805141082312
6.266090666480146,5.938971646954595,3.4973223775458813,2.585124206475084,1.982709467404765,4.840809419594956,4.084151803497957,3.037341207043526,4.414397591664921,-0.9301384743580228,1.96973917131399,0.18899906902824268
4.916283518370527,8.744733823900544,3.8966367464496163,3.5070124597010626,6.167753837863399,2.32213472936867,2.8086163856077597,2.83126579409527,1.5385965028437678,1.4840132963348631,1.29251014039714,1.4857571910698553
-0.41302028769316823,0.5368316401791094,1.812189250730444,5.121313156901415,5.748371538325741,3.322387819999935,1.9451213427889633,5.301203832866819,6.34003960102798,2.567099363393435,4.3306257603103315,2.8780790155394596
3.373714804089696,2.332730640320333,4.485079337143382,0.8768612961017384,1.9576758438109096,1.202239611958457,1.7325873650712957,3.1025858630153116,5.286319380449353,4.931160576796314,4.080539722376914,1.9050228630882682
1.3250413053725154,5.277623725619808,3.313702731002193,2.3309904716611287,0.7182140183970219,1.2537727267257903,2.527855481883115,4.108199878938418,5.9950837207723415,6.624154459903119,2.729803410589576,4.943160136189545
8.451546898426816,1.2067165614178623,2.2481122710209047,2.528030391490886,0.8261092252363914,2.453619661776599,3.7271346465333672,5.050657621264681,4.177114376881675,4.268795864987619,2.460802493494475,2.650822200432727
1.94039698502256,3.253078272587167,3.460327791389628,3.9880140210173747,3.8521179334439872,0.6841028665372407,3.432293738895463,6.549235782991226,3.9472810734386137,5.988470915818542,4.093811001354989,0.4718442652888663
-0.16687216852276668,2.2244124670500582,5.376880085903975,5.341725407885762,2.5753588784234553,6.50125595048525,6.240791788259487,1.4775484240982943,2.751593766357344,3.114257598323857,0.8739681816029929,-0.3684214744102329
1.2530478457708267,1.3554245330041637,0.2470626545929011,-0.03315598814860568,1.1637112031831296,5.861031626008196,8.35783148045518,5.771629313090463,2.4206993522402978,3.521742810750501,4.575187390052224,4.220281875596968
2.2846573053815606,2.1784230072440893,2.066064233416111,2.26735802219116,3.2536262140978365,6.424589209686177,0.9489272169097782,3.8582304614055127,2.736876949550574,3.455558408435764,4.458957823409971,4.431389804842086
3.6024003513609824,3.836432498961783,5.778719281584957,7.410158011001629,5.617472974771229,4.373277970031822,0.3253398048455436,0.2128873802536364,0.23082661735736182,3.286308868280776,1.8841740477178288,1.0627856523896837
